[2018-05-22 12:05:12,885][HousePriceAnalysis.py:263]:INFO: insert table[community_info] city_id[636], district_id[2032] cm_name[滨海花园] ok!
[2018-05-22 12:05:12,915][HousePriceAnalysis.py:263]:INFO: insert table[community_info] city_id[636], district_id[2029] cm_name[光明峰荟] ok!
[2018-05-22 12:05:12,967][HousePriceAnalysis.py:263]:INFO: insert table[community_info] city_id[636], district_id[2029] cm_name[丽景城(弘雅花园七期)] ok!
[2018-05-22 12:05:12,993][HousePriceAnalysis.py:263]:INFO: insert table[community_info] city_id[636], district_id[2028] cm_name[海航国兴城] ok!
[2018-05-22 12:05:13,018][HousePriceAnalysis.py:263]:INFO: insert table[community_info] city_id[636], district_id[2034] cm_name[鹏惠花园] ok!
[2018-05-22 12:05:13,049][HousePriceAnalysis.py:263]:INFO: insert table[community_info] city_id[636], district_id[1002] cm_name[长城里程家园] ok!
[2018-05-22 12:05:13,074][HousePriceAnalysis.py:263]:INFO: insert table[community_info] city_id[636], district_id[2032] cm_name[万科壹海城] ok!
[2018-05-22 12:05:13,103][HousePriceAnalysis.py:263]:INFO: insert table[community_info] city_id[636], district_id[1181] cm_name[华府国际] ok!
[2018-05-22 12:05:13,130][HousePriceAnalysis.py:263]:INFO: insert table[community_info] city_id[636], district_id[2030] cm_name[丹梓龙庭] ok!
[2018-05-22 12:05:13,192][HousePriceAnalysis.py:263]:INFO: insert table[community_info] city_id[636], district_id[2029] cm_name[西荟城] ok!
